X,Y,Z,Temp_degC,Well
703926.45,3558485.3,732.78,154.3,45-7
703926.45,3558485.26,731.85,154.3,45-7
703926.45,3558485.22,730.92,154.3,45-7
703926.45,3558485.18,729.99,154.3,45-7
703926.45,3558485.14,729.06,154.3,45-7
703926.45,3558485.1,728.14,154.4,45-7
703926.45,3558485.06,727.21,154.4,45-7
703926.45,3558485.02,726.28,154.4,45-7
703926.45,3558484.98,725.35,154.4,45-7
703926.45,3558484.94,724.42,154.4,45-7
703926.45,3558484.9,723.49,154.4,45-7
703926.45,3558484.85,722.56,154.4,45-7
703926.45,3558484.81,721.63,154.4,45-7
703926.45,3558484.77,720.7,154.4,45-7
703926.45,3558484.73,719.77,154.4,45-7
703926.45,3558484.69,718.84,154.4,45-7
703926.45,3558484.64,717.92,154.4,45-7
703926.45,3558484.6,716.99,154.4,45-7
703926.45,3558484.56,716.06,154.5,45-7
703926.45,3558484.52,715.13,154.5,45-7
703926.45,3558484.47,714.2,154.5,45-7
703926.45,3558484.43,713.27,154.5,45-7
703926.45,3558484.39,712.34,154.5,45-7
703926.45,3558484.34,711.41,154.5,45-7
703926.45,3558484.3,710.48,154.5,45-7
703926.45,3558484.26,709.55,154.5,45-7
703926.45,3558484.21,708.63,154.5,45-7
703926.45,3558484.17,707.7,154.5,45-7
703926.45,3558484.12,706.77,154.5,45-7
703926.45,3558484.08,705.84,154.6,45-7
703926.45,3558484.04,704.91,154.6,45-7
703926.46,3558483.99,703.98,154.6,45-7
703926.46,3558483.95,703.05,154.6,45-7
703926.46,3558483.9,702.12,154.6,45-7
703926.46,3558483.86,701.19,154.6,45-7
703926.46,3558483.81,700.26,154.6,45-7
703926.46,3558483.77,699.34,154.6,45-7
703926.46,3558483.72,698.41,154.6,45-7
703926.47,3558483.68,697.48,154.6,45-7
703926.47,3558483.63,696.55,154.6,45-7
703926.47,3558483.59,695.62,154.7,45-7
703926.47,3558483.54,694.69,154.7,45-7
703926.48,3558483.49,693.76,154.7,45-7
703926.48,3558483.45,692.83,154.7,45-7
703926.49,3558483.4,691.9,154.7,45-7
703926.49,3558483.36,690.98,154.7,45-7
703926.49,3558483.31,690.05,154.7,45-7
703926.5,3558483.27,689.12,154.7,45-7
703926.51,3558483.22,688.19,154.7,45-7
703926.51,3558483.17,687.26,154.7,45-7
703926.52,3558483.13,686.33,154.7,45-7
703926.52,3558483.08,685.4,154.7,45-7
703926.53,3558483.04,684.47,154.8,45-7
703926.54,3558482.99,683.55,154.8,45-7
703926.54,3558482.94,682.63,154.7,45-7
703926.55,3558482.9,681.7,154.7,45-7
703926.56,3558482.85,680.77,154.7,45-7
703926.57,3558482.8,679.84,154.7,45-7
703926.58,3558482.76,678.91,154.6,45-7
703926.58,3558482.71,677.98,154.6,45-7
703926.59,3558482.66,677.05,154.5,45-7
703926.6,3558482.62,676.12,154.5,45-7
703926.61,3558482.57,675.2,154.4,45-7
703926.62,3558482.52,674.27,154.4,45-7
703926.63,3558482.48,673.34,154.3,45-7
703926.64,3558482.43,672.41,154.2,45-7
703926.65,3558482.38,671.48,154.2,45-7
703926.66,3558482.34,670.55,154.1,45-7
703926.68,3558482.29,669.62,154.0,45-7
703926.69,3558482.24,668.69,153.9,45-7
703926.7,3558482.19,667.77,153.9,45-7
703926.71,3558482.15,666.84,153.8,45-7
703926.72,3558482.1,665.91,153.7,45-7
703926.74,3558482.05,664.98,153.6,45-7
703926.75,3558482.0,664.05,153.6,45-7
703926.76,3558481.96,663.12,153.5,45-7
703926.78,3558481.91,662.19,153.5,45-7
703926.79,3558481.86,661.27,153.4,45-7
703926.81,3558481.81,660.34,153.4,45-7
703926.82,3558481.76,659.41,153.3,45-7
703926.84,3558481.72,658.48,153.3,45-7
703926.85,3558481.67,657.55,153.3,45-7
703926.87,3558481.62,656.62,153.2,45-7
703926.88,3558481.57,655.69,153.2,45-7
703926.9,3558481.52,654.76,153.2,45-7
703926.92,3558481.47,653.84,153.2,45-7
703926.93,3558481.43,652.91,153.1,45-7
703926.95,3558481.38,651.98,153.1,45-7
703926.97,3558481.33,651.05,153.1,45-7
703926.99,3558481.28,650.12,153.1,45-7
703927.0,3558481.23,649.19,153.1,45-7
703927.02,3558481.18,648.27,153.1,45-7
703927.04,3558481.13,647.34,153.1,45-7
703927.06,3558481.08,646.41,153.1,45-7
703927.08,3558481.04,645.48,153.1,45-7
703927.1,3558480.99,644.55,153.1,45-7
703927.12,3558480.94,643.62,153.1,45-7
703927.14,3558480.89,642.69,153.1,45-7
703927.16,3558480.84,641.77,153.1,45-7
703927.18,3558480.79,640.84,153.1,45-7
703927.2,3558480.74,639.91,153.1,45-7
703927.22,3558480.69,638.98,153.1,45-7
703927.24,3558480.64,638.05,153.1,45-7
703927.27,3558480.59,637.12,153.1,45-7
703927.29,3558480.54,636.2,153.1,45-7
703927.31,3558480.49,635.27,153.1,45-7
703927.33,3558480.44,634.34,153.1,45-7
703927.36,3558480.39,633.41,153.1,45-7
703927.38,3558480.34,632.48,153.0,45-7
703927.4,3558480.29,631.55,153.0,45-7
703927.43,3558480.24,630.62,153.1,45-7
703927.45,3558480.19,629.7,153.1,45-7
703927.48,3558480.14,628.77,153.1,45-7
703927.5,3558480.09,627.84,153.1,45-7
703927.53,3558480.04,626.91,153.1,45-7
703927.55,3558479.99,625.98,153.1,45-7
703927.58,3558479.94,625.06,153.1,45-7
703927.6,3558479.89,624.13,153.1,45-7
703927.63,3558479.84,623.2,153.1,45-7
703927.65,3558479.79,622.27,153.2,45-7
703927.68,3558479.73,621.34,153.2,45-7
703927.7,3558479.68,620.41,153.2,45-7
703927.73,3558479.63,619.49,153.2,45-7
703927.75,3558479.58,618.56,153.2,45-7
703927.77,3558479.53,617.63,153.2,45-7
703927.8,3558479.48,616.7,153.2,45-7
703927.82,3558479.43,615.77,153.3,45-7
703927.84,3558479.38,614.84,153.3,45-7
703927.86,3558479.32,613.92,153.3,45-7
703927.88,3558479.27,612.99,153.3,45-7
703927.9,3558479.22,612.06,153.3,45-7
703927.92,3558479.17,611.13,153.3,45-7
703927.94,3558479.12,610.2,153.3,45-7
703927.96,3558479.06,609.27,153.3,45-7
703927.98,3558479.01,608.35,153.3,45-7
703928.0,3558478.96,607.42,153.4,45-7
703928.02,3558478.91,606.49,153.4,45-7
703928.04,3558478.86,605.56,153.4,45-7
703928.06,3558478.8,604.63,153.4,45-7
703928.08,3558478.75,603.7,153.4,45-7
703928.1,3558478.7,602.78,153.4,45-7
703928.11,3558478.65,601.85,153.4,45-7
703928.13,3558478.59,600.92,153.4,45-7
703928.15,3558478.54,599.99,153.5,45-7
703928.16,3558478.49,599.06,153.5,45-7
703928.18,3558478.44,598.13,153.5,45-7
703928.2,3558478.38,597.21,153.5,45-7
703928.21,3558478.33,596.28,153.5,45-7
703928.23,3558478.28,595.35,153.5,45-7
703928.24,3558478.22,594.42,153.5,45-7
703928.26,3558478.17,593.49,153.6,45-7
703928.27,3558478.12,592.56,153.6,45-7
703928.28,3558478.06,591.64,153.6,45-7
703928.3,3558478.01,590.72,153.6,45-7
703928.31,3558477.96,589.79,153.6,45-7
703928.32,3558477.9,588.86,153.6,45-7
703928.33,3558477.85,587.93,153.6,45-7
703928.35,3558477.79,587.0,153.6,45-7
703928.36,3558477.74,586.08,153.7,45-7
703928.37,3558477.69,585.15,153.7,45-7
703928.38,3558477.63,584.22,153.7,45-7
703928.39,3558477.58,583.29,153.7,45-7
703928.4,3558477.52,582.36,153.7,45-7
703928.41,3558477.47,581.43,153.7,45-7
703928.42,3558477.42,580.51,153.7,45-7
703928.43,3558477.36,579.58,153.7,45-7
703928.44,3558477.31,578.65,153.7,45-7
703928.45,3558477.25,577.72,153.7,45-7
703928.46,3558477.2,576.79,153.8,45-7
703928.47,3558477.14,575.86,153.8,45-7
703928.48,3558477.09,574.93,153.8,45-7
703928.48,3558477.03,574.01,153.8,45-7
703928.49,3558476.98,573.08,153.8,45-7
703928.5,3558476.92,572.15,153.8,45-7
703928.5,3558476.87,571.22,153.8,45-7
703928.51,3558476.81,570.29,153.8,45-7
703928.52,3558476.76,569.36,153.8,45-7
703928.52,3558476.7,568.44,153.8,45-7
703928.53,3558476.65,567.51,153.8,45-7
703928.53,3558476.59,566.58,153.8,45-7
703928.54,3558476.53,565.65,153.8,45-7
703928.54,3558476.48,564.72,153.8,45-7
703928.54,3558476.42,563.79,153.8,45-7
703928.55,3558476.37,562.87,153.9,45-7
703928.55,3558476.31,561.94,153.9,45-7
703928.55,3558476.25,561.01,153.9,45-7
703928.56,3558476.2,560.08,153.9,45-7
703928.56,3558476.14,559.15,153.9,45-7
703928.56,3558476.09,558.23,153.9,45-7
703928.56,3558476.03,557.3,153.9,45-7
703928.56,3558475.97,556.37,153.9,45-7
703928.57,3558475.92,555.44,153.9,45-7
703928.57,3558475.86,554.51,153.9,45-7
703928.57,3558475.8,553.58,153.9,45-7
703928.57,3558475.75,552.66,153.9,45-7
703928.57,3558475.69,551.73,153.9,45-7
703928.57,3558475.63,550.8,153.9,45-7
703928.57,3558475.58,549.87,153.9,45-7
703928.57,3558475.52,548.94,153.9,45-7
703928.57,3558475.47,548.01,153.9,45-7
703928.57,3558475.41,547.09,153.9,45-7
703928.56,3558475.36,546.16,153.9,45-7
703928.56,3558475.31,545.23,153.9,45-7
703928.56,3558475.25,544.3,153.9,45-7
703928.56,3558475.2,543.37,153.9,45-7
703928.56,3558475.15,542.44,153.9,45-7
703928.56,3558475.09,541.51,153.9,45-7
703928.56,3558475.04,540.59,153.9,45-7
703928.56,3558474.99,539.66,154.0,45-7
703928.56,3558474.94,538.73,154.0,45-7
703928.56,3558474.89,537.8,154.0,45-7
703928.55,3558474.84,536.87,154.0,45-7
703928.55,3558474.79,535.94,154.0,45-7
703928.55,3558474.74,535.01,154.0,45-7
703928.55,3558474.69,534.09,154.0,45-7
703928.55,3558474.64,533.16,154.0,45-7
703928.55,3558474.59,532.23,154.0,45-7
703928.54,3558474.54,531.3,154.0,45-7
703928.54,3558474.5,530.37,154.0,45-7
703928.54,3558474.45,529.44,154.1,45-7
703928.54,3558474.4,528.51,154.1,45-7
703928.53,3558474.36,527.58,154.1,45-7
703928.53,3558474.31,526.66,154.1,45-7
703928.53,3558474.26,525.73,154.1,45-7
703928.53,3558474.22,524.8,154.2,45-7
703928.52,3558474.17,523.87,154.2,45-7
703928.52,3558474.13,522.94,154.2,45-7
703928.52,3558474.08,522.01,154.2,45-7
703928.52,3558474.04,521.08,154.2,45-7
703928.51,3558474.0,520.15,154.2,45-7
703928.51,3558473.95,519.22,154.3,45-7
703928.51,3558473.91,518.29,154.3,45-7
703928.5,3558473.87,517.37,154.3,45-7
703928.5,3558473.83,516.44,154.3,45-7
703928.5,3558473.78,515.51,154.3,45-7
703928.49,3558473.74,514.58,154.3,45-7
703928.49,3558473.7,513.65,154.3,45-7
703928.49,3558473.66,512.72,154.3,45-7
703928.48,3558473.62,511.79,154.3,45-7
703928.48,3558473.58,510.86,154.3,45-7
703928.47,3558473.54,509.93,154.3,45-7
703928.47,3558473.5,509.0,154.3,45-7
703928.47,3558473.46,508.07,154.3,45-7
703928.46,3558473.43,507.15,154.3,45-7
703928.46,3558473.39,506.22,154.3,45-7
703928.45,3558473.35,505.29,154.3,45-7
703928.45,3558473.31,504.36,154.3,45-7
703928.44,3558473.28,503.43,154.3,45-7
703928.44,3558473.24,502.5,154.3,45-7
703928.44,3558473.2,501.57,154.3,45-7
703928.43,3558473.17,500.64,154.3,45-7
703928.43,3558473.13,499.71,154.3,45-7
703928.42,3558473.1,498.78,154.3,45-7
703928.42,3558473.06,497.86,154.3,45-7
703928.41,3558473.03,496.93,154.3,45-7
703928.4,3558473.0,496.0,154.3,45-7
703928.4,3558472.96,495.07,154.3,45-7
703928.39,3558472.93,494.15,154.3,45-7
703928.39,3558472.9,493.22,154.3,45-7
703928.38,3558472.87,492.29,154.3,45-7
703928.38,3558472.83,491.36,154.3,45-7
703928.37,3558472.8,490.43,154.3,45-7
703928.37,3558472.77,489.5,154.3,45-7
703928.36,3558472.74,488.57,154.3,45-7
703928.35,3558472.71,487.64,154.3,45-7
703928.35,3558472.67,486.71,154.2,45-7
703928.34,3558472.64,485.78,154.2,45-7
703928.34,3558472.61,484.85,154.2,45-7
703928.33,3558472.58,483.92,154.2,45-7
703928.33,3558472.55,482.99,154.1,45-7
703928.32,3558472.51,482.06,154.1,45-7
703928.32,3558472.48,481.13,154.1,45-7
703928.31,3558472.45,480.2,154.1,45-7
703928.3,3558472.42,479.27,154.0,45-7
703928.3,3558472.39,478.34,154.0,45-7
703928.29,3558472.35,477.42,154.0,45-7
703928.29,3558472.32,476.49,154.0,45-7
703928.28,3558472.29,475.56,154.0,45-7
703928.28,3558472.26,474.63,154.0,45-7
703928.27,3558472.23,473.7,154.0,45-7
703928.26,3558472.19,472.77,153.9,45-7
703928.26,3558472.16,471.84,153.9,45-7
703928.25,3558472.13,470.91,153.9,45-7
703928.25,3558472.1,469.98,153.9,45-7
703928.24,3558472.07,469.05,153.9,45-7
703928.24,3558472.03,468.12,153.9,45-7
703928.23,3558472.0,467.19,153.9,45-7
703928.23,3558471.97,466.26,153.9,45-7
703928.22,3558471.94,465.33,153.9,45-7
703928.21,3558471.91,464.4,153.9,45-7
703928.21,3558471.87,463.47,153.9,45-7
703928.2,3558471.84,462.54,153.9,45-7
703928.2,3558471.81,461.62,153.9,45-7
703928.19,3558471.78,460.69,153.9,45-7
703928.19,3558471.75,459.76,153.9,45-7
703928.18,3558471.71,458.83,153.9,45-7
703928.17,3558471.68,457.9,153.9,45-7
703928.17,3558471.65,456.97,153.9,45-7
703928.16,3558471.62,456.04,153.9,45-7
703928.16,3558471.59,455.11,153.9,45-7
703928.15,3558471.55,454.18,153.9,45-7
703928.15,3558471.52,453.25,153.9,45-7
703928.14,3558471.49,452.32,153.9,45-7
703928.14,3558471.46,451.39,153.9,45-7
703928.13,3558471.43,450.46,153.9,45-7
703928.12,3558471.39,449.53,153.9,45-7
703928.12,3558471.36,448.6,153.9,45-7
703928.11,3558471.33,447.67,153.9,45-7
703928.11,3558471.3,446.74,153.9,45-7
703928.1,3558471.27,445.81,153.9,45-7
703928.1,3558471.23,444.89,153.9,45-7
703928.09,3558471.2,443.96,153.9,45-7
703928.08,3558471.17,443.03,153.9,45-7
703928.08,3558471.14,442.1,153.9,45-7
703928.07,3558471.11,441.17,153.9,45-7
703928.07,3558471.08,440.24,153.9,45-7
703928.06,3558471.04,439.31,153.9,45-7
703928.06,3558471.01,438.38,153.9,45-7
703928.05,3558470.98,437.45,153.8,45-7
703928.05,3558470.95,436.52,153.8,45-7
703928.04,3558470.92,435.59,153.7,45-7
703928.03,3558470.88,434.66,153.7,45-7
703928.03,3558470.85,433.73,153.6,45-7
703928.02,3558470.82,432.8,153.5,45-7
703928.02,3558470.79,431.87,153.4,45-7
703928.01,3558470.76,430.94,153.3,45-7
703928.01,3558470.72,430.01,153.3,45-7
703928.0,3558470.69,429.08,153.2,45-7
703927.99,3558470.66,428.16,153.1,45-7
703927.99,3558470.63,427.23,153.1,45-7
703927.98,3558470.6,426.3,153.0,45-7
703927.98,3558470.56,425.37,152.9,45-7
703927.97,3558470.53,424.44,152.9,45-7
703927.97,3558470.5,423.51,152.9,45-7
703927.96,3558470.47,422.58,152.8,45-7
703927.95,3558470.44,421.65,152.8,45-7
703927.95,3558470.4,420.72,152.8,45-7
703927.94,3558470.37,419.79,152.7,45-7
703927.94,3558470.34,418.86,152.7,45-7
703927.93,3558470.31,417.93,152.7,45-7
703927.93,3558470.28,417.0,152.7,45-7
703927.92,3558470.24,416.07,152.6,45-7
703927.92,3558470.21,415.14,152.6,45-7
703927.91,3558470.18,414.21,152.6,45-7
703927.9,3558470.15,413.28,152.6,45-7
703927.9,3558470.12,412.36,152.5,45-7
703927.89,3558470.08,411.43,152.5,45-7
703927.89,3558470.05,410.5,152.5,45-7
703927.88,3558470.02,409.57,152.5,45-7
703927.88,3558469.99,408.64,152.4,45-7
703927.87,3558469.96,407.71,152.4,45-7
703927.86,3558469.93,406.83,152.3,45-7
703433.0,3558917.02,1263.06,32.8888888888889,13-7
703433.0,3558917.07,1247.82,56.0555555555556,13-7
703433.0,3558917.17,1232.58,54.7777777777778,13-7
703433.0,3558917.3,1217.34,47.5555555555556,13-7
703433.0,3558917.46,1202.11,42.7222222222222,13-7
703433.0,3558917.66,1186.87,40.3888888888889,13-7
703433.0,3558917.91,1171.63,38.2222222222222,13-7
703433.0,3558917.02,1279.0,32.8888888888889,13-7
703326.7108,3558125.245,1266.364583,29.3283333333333,17-7
703326.4216,3558125.39,1251.129166,30.0244444444444,17-7
703326.1324,3558125.536,1235.893749,32.6616666666667,17-7
703325.8431,3558125.681,1220.658332,49.7305555555556,17-7
703325.5539,3558125.826,1205.422915,55.1355555555556,17-7
703325.2647,3558125.971,1190.187498,57.2733333333333,17-7
703324.9755,3558126.116,1174.952081,58.7611111111111,17-7
703324.6863,3558126.262,1159.716664,60.0516666666667,17-7
703324.3971,3558126.407,1144.481247,61.2833333333333,17-7
703324.1078,3558126.552,1129.24583,61.6244444444444,17-7
703323.8186,3558126.697,1114.010413,60.8533333333333,17-7
703323.5294,3558126.842,1098.774995,61.0488888888889,17-7
703323.2402,3558126.988,1083.539578,61.8138888888889,17-7
703322.951,3558127.133,1068.304161,62.6066666666667,17-7
703322.6618,3558127.278,1053.068744,63.4577777777778,17-7
703322.3725,3558127.423,1037.833327,64.4072222222222,17-7
703322.0833,3558127.568,1022.59791,65.3116666666667,17-7
703321.7941,3558127.714,1007.362493,66.2266666666667,17-7
703321.5049,3558127.859,992.1270762,67.1972222222222,17-7
703321.2157,3558128.004,976.8916591,68.1744444444445,17-7
703320.9265,3558128.149,961.6562421,69.2616666666667,17-7
703320.6372,3558128.295,946.4208251,70.4538888888889,17-7
703320.348,3558128.44,931.185408,71.5627777777778,17-7
703320.0588,3558128.585,915.949991,72.5077777777778,17-7
703319.7696,3558128.73,900.7145739,73.4466666666667,17-7
703319.4804,3558128.875,885.4791569,74.3661111111111,17-7
703319.1912,3558129.021,870.2437398,75.1477777777778,17-7
703318.9019,3558129.166,855.0083228,75.8322222222222,17-7
703318.6127,3558129.311,839.7729057,76.5644444444444,17-7
703318.3235,3558129.456,824.5374887,77.9211111111111,17-7
703318.15,3558129.543,815.3962385,78.6427777777778,17-7
703317.7476,3558129.723,806.2629065,78.8916666666667,17-7
703317.3141,3558129.911,797.1311594,79.155,17-7
703316.8887,3558130.1,787.9989857,79.4861111111111,17-7
703316.4475,3558130.285,778.867513,79.95,17-7
703315.9917,3558130.485,769.7370766,80.5088888888889,17-7
703315.5173,3558130.683,760.6075546,81.2766666666667,17-7
703315.0309,3558130.882,751.4786726,82.1105555555556,17-7
703314.5362,3558131.092,742.3504918,82.8805555555556,17-7
703314.0633,3558131.285,733.2207869,83.7461111111111,17-7
703313.607,3558131.463,724.0898933,84.6716666666667,17-7
703313.1348,3558131.617,714.9593959,85.3222222222222,17-7
703312.6665,3558131.764,705.8285938,86.0205555555556,17-7
703312.1982,3558131.897,696.6975782,87.0305555555556,17-7
703311.7076,3558132.029,687.567721,88.0094444444445,17-7
703311.2263,3558132.162,678.437376,88.4966666666667,17-7
703310.7643,3558132.276,669.3057509,88.7088888888889,17-7
703310.3059,3558132.409,660.1742172,88.8472222222222,17-7
703309.8428,3558132.527,651.042775,88.9633333333333,17-7
703309.3668,3558132.636,641.9117899,89.0822222222222,17-7
703308.8971,3558132.754,632.7806525,89.6633333333334,17-7
703308.4672,3558132.872,623.6475338,90.6416666666667,17-7
703308.032,3558132.995,614.5147505,90.8233333333333,17-7
703307.574,3558133.087,605.3826682,90.8327777777778,17-7
703307.1365,3558133.183,596.2496714,90.8244444444444,17-7
703306.7047,3558133.309,587.1167662,90.8094444444444,17-7
703306.2173,3558133.449,577.9869089,90.7994444444445,17-7
703305.7165,3558133.56,568.8573564,90.8194444444444,17-7
703305.2336,3558133.659,559.7266762,90.8511111111111,17-7
703304.7116,3558133.779,550.5983734,90.8866666666667,17-7
703304.2008,3558133.892,541.469339,90.965,17-7
703303.7261,3558134.014,532.3385064,91.0977777777778,17-7
703303.2458,3558134.134,523.2078871,91.38,17-7
703302.7364,3558134.248,514.0788528,91.5133333333333,17-7
703302.2092,3558134.358,504.9507024,91.5955555555556,17-7
703301.6979,3558134.468,495.8216681,91.6594444444445,17-7
703301.1755,3558134.576,486.6932738,91.7483333333333,17-7
703300.6489,3558134.676,477.564971,91.8338888888889,17-7
703300.1773,3558134.76,468.4335593,91.9355555555556,17-7
703299.7179,3558134.843,459.3015379,92.0938888888889,17-7
703299.252,3558134.961,450.1701871,92.2672222222222,17-7
703298.7827,3558135.086,441.0390802,92.4105555555556,17-7
703298.3176,3558135.209,431.9077903,92.5577777777778,17-7
703297.8269,3558135.339,422.777933,92.73,17-7
703297.305,3558135.467,413.6496912,92.9005555555556,17-7
703296.79,3558135.582,404.5209617,93.0883333333333,17-7
703296.2827,3558135.717,395.3920798,93.2711111111111,17-7
703295.7824,3558135.852,386.2628016,93.4772222222222,17-7
703295.2546,3558135.977,377.1348646,93.7016666666667,17-7
703294.7288,3558136.123,368.0072323,93.9305555555556,17-7
703294.2292,3558136.292,358.8784114,94.1572222222222,17-7
703293.7418,3558136.457,349.7489198,94.4122222222222,17-7
703293.2659,3558136.656,340.6195807,94.7205555555556,17-7
703292.8115,3558136.914,331.4905464,95.0494444444444,17-7
703292.3799,3558137.129,322.359287,95.3594444444444,17-7
703291.9631,3558137.323,313.2268999,95.6727777777778,17-7
703291.5431,3558137.534,304.0949395,96.0133333333333,17-7
703291.1261,3558137.745,294.9629182,96.37,17-7
703290.7009,3558137.991,285.832177,96.7166666666667,17-7
703290.2736,3558138.259,276.7020758,97.0738888888889,17-7
703289.8305,3558138.534,267.5729501,97.4772222222222,17-7
703289.3936,3558138.799,258.4433366,97.8666666666667,17-7
703289.006,3558139.076,249.311742,98.2216666666667,17-7
703288.6029,3558139.378,240.1816714,98.5655555555556,17-7
703288.1836,3558139.627,231.0506863,98.9044444444444,17-7
703287.7577,3558139.882,221.9202499,99.2438888888889,17-7
703287.3362,3558140.172,212.790606,99.5894444444444,17-7
703286.9533,3558140.452,203.6588894,99.9688888888889,17-7
703286.5903,3558140.761,194.5272948,100.376666666667,17-7
703286.213,3558141.085,185.3968584,100.761111111111,17-7
703285.7973,3558141.395,176.2676412,101.116666666667,17-7
703285.3897,3558141.719,167.1384545,101.476111111111,17-7
703284.9974,3558142.037,158.0084448,101.827777777778,17-7
703284.5799,3558142.357,148.8795629,102.194444444444,17-7
703284.1587,3558142.684,139.7511991,102.551111111111,17-7
703283.7216,3558142.99,130.6227439,102.933333333333,17-7
703283.2974,3558143.311,121.4942278,103.331111111111,17-7
703282.879,3558143.675,112.3671137,103.756666666667,17-7
703282.4597,3558144.052,103.2405178,104.183333333333,17-7
703282.0548,3558144.433,94.11340368,104.623888888889,17-7
703281.6492,3558144.842,84.98763072,105.058333333333,17-7
703281.2549,3558145.248,75.86112624,105.519444444444,17-7
703280.8567,3558145.669,66.73550568,105.958888888889,17-7
703280.4722,3558146.109,57.61025088,106.389444444444,17-7
703280.104,3558146.561,48.48487416,106.817777777778,17-7
703279.7517,3558147.003,39.35836968,107.275,17-7
703279.4108,3558147.417,30.23006688,107.734444444444,17-7
703279.0377,3558147.87,21.10496448,108.206666666667,17-7
703278.6411,3558148.353,11.98239192,108.675555555556,17-7
703278.2292,3558148.816,2.85936216,109.108333333333,17-7
703277.7906,3558149.295,-6.26141208,109.552222222222,17-7
703277.3119,3558149.802,-15.37892496,109.970555555556,17-7
703276.7976,3558150.353,-24.49165248,110.469444444444,17-7
703276.2448,3558150.952,-33.5991984,110.958333333333,17-7
703275.7035,3558151.589,-42.704946,111.397222222222,17-7
703275.1931,3558152.241,-51.8113032,111.838333333333,17-7
703274.6624,3558152.847,-60.91973304,112.307777777778,17-7
703274.1364,3558153.425,-70.03023552,112.828888888889,17-7
703273.6014,3558154.026,-79.13881776,113.302777777778,17-7
703273.0449,3558154.653,-88.24426056,113.811666666667,17-7
703272.5066,3558155.264,-97.35195888,114.342222222222,17-7
703271.9795,3558155.85,-106.4618822,114.982222222222,17-7
703271.4731,3558156.409,-115.5747622,115.671111111111,17-7
703270.9712,3558157.0,-124.6857218,116.272777777778,17-7
703270.4716,3558157.623,-133.7947613,116.783888888889,17-7
703270.0333,3558158.224,-142.9085556,117.222222222222,17-7
703269.6351,3558158.814,-152.0247274,117.632222222222,17-7
703269.2316,3558159.401,-161.1408991,118.008888888889,17-7
703268.8494,3558159.986,-170.2582596,118.353888888889,17-7
